Order No,Time from pickup to arrival
Order_No_5551,1497.5433750450682
Order_No_18680,1140.7906560643385
Order_No_14488,1140.7906560643385
Order_No_17521,1943.693063597081
Order_No_28258,1907.1879056667644
Order_No_27434,1497.5433750450682
Order_No_9085,1259.0170789671545
Order_No_7831,1140.7906560643385
Order_No_10613,1140.7906560643385
Order_No_17205,1140.7906560643385
Order_No_27359,1259.0170789671545
Order_No_1372,2255.1769481659967
Order_No_21894,1943.693063597081
Order_No_21813,1497.5433750450682
Order_No_18318,860.820708423676
Order_No_18396,2579.4766761217825
Order_No_25332,1584.965293379055
Order_No_19941,1943.693063597081
Order_No_4328,860.820708423676
Order_No_26199,1584.965293379055
Order_No_4508,1584.965293379055
Order_No_10900,1584.965293379055
Order_No_16923,1584.965293379055
Order_No_17359,1497.5433750450682
Order_No_18211,1681.4956619082823
Order_No_26578,2141.730103526224
Order_No_1516,2141.730103526224
Order_No_273,798.796005882685
Order_No_22061,1404.9538532225324
Order_No_21980,2467.338666864748
Order_No_28007,1140.7906560643385
Order_No_10216,1259.0170789671545
Order_No_26029,860.820708423676
Order_No_27076,2584.444225239935
Order_No_19952,1140.7906560643385
Order_No_14336,1140.7906560643385
Order_No_7503,2584.444225239935
Order_No_8955,1681.4956619082823
Order_No_20258,1140.7906560643385
Order_No_5661,1907.1879056667644
Order_No_5648,798.796005882685
Order_No_7702,2997.7017061657116
Order_No_16965,1954.670488713925
Order_No_26500,1404.9538532225324
Order_No_6040,1259.0170789671545
Order_No_25800,1404.9538532225324
Order_No_11121,1497.5433750450682
Order_No_23689,1497.5433750450682
Order_No_17335,2255.1769481659967
Order_No_4410,1907.1879056667644
Order_No_16054,595.3626455109278
Order_No_22406,860.820708423676
Order_No_6340,1404.9538532225324
Order_No_10370,860.820708423676
Order_No_14622,1259.0170789671545
Order_No_17195,1140.7906560643385
Order_No_22397,1497.5433750450682
Order_No_15077,1954.670488713925
Order_No_997,1497.5433750450682
Order_No_204,2141.730103526224
Order_No_11360,1954.670488713925
Order_No_22787,860.820708423676
Order_No_13537,1584.965293379055
Order_No_25741,2141.730103526224
Order_No_3804,1584.965293379055
Order_No_1692,1497.5433750450682
Order_No_21459,1259.0170789671545
Order_No_9401,1497.5433750450682
Order_No_13612,2467.338666864748
Order_No_7319,798.796005882685
Order_No_776,1404.9538532225324
Order_No_10012,1954.670488713925
Order_No_16243,3237.456531990905
Order_No_8950,1943.693063597081
Order_No_16574,860.820708423676
Order_No_16436,1681.4956619082823
Order_No_23162,1681.4956619082823
Order_No_9760,498.31110655555744
Order_No_16271,2255.1769481659967
Order_No_21104,1497.5433750450682
Order_No_14449,1943.693063597081
Order_No_14679,1637.9364266939724
Order_No_21638,798.796005882685
Order_No_7762,1140.7906560643385
Order_No_5381,1497.5433750450682
Order_No_9298,1497.5433750450682
Order_No_17800,1584.965293379055
Order_No_5580,1584.965293379055
Order_No_22046,860.820708423676
Order_No_15144,2312.468287878481
Order_No_19799,1954.670488713925
Order_No_28141,1637.9364266939724
Order_No_8230,1584.965293379055
Order_No_23462,2437.2701370328455
Order_No_5188,1259.0170789671545
Order_No_27427,1681.4956619082823
Order_No_25830,1497.5433750450682
Order_No_18383,860.820708423676
Order_No_20250,860.820708423676
Order_No_6310,798.796005882685
Order_No_4762,2141.730103526224
Order_No_19757,595.3626455109278
Order_No_7455,1140.7906560643385
Order_No_14733,1584.965293379055
Order_No_20866,1943.693063597081
Order_No_21490,1907.1879056667644
Order_No_28057,1637.9364266939724
Order_No_27900,860.820708423676
Order_No_7354,1259.0170789671545
Order_No_6864,1140.7906560643385
Order_No_5514,2437.2701370328455
Order_No_7873,1497.5433750450682
Order_No_11049,798.796005882685
Order_No_23784,1404.9538532225324
Order_No_6194,2584.444225239935
Order_No_511,798.796005882685
Order_No_8202,1497.5433750450682
Order_No_5121,860.820708423676
Order_No_2790,1637.9364266939724
Order_No_9503,2141.730103526224
Order_No_24498,1259.0170789671545
Order_No_6737,2255.1769481659967
Order_No_8932,1497.5433750450682
Order_No_6516,798.796005882685
Order_No_22060,860.820708423676
Order_No_19880,1584.965293379055
Order_No_11254,2255.1769481659967
Order_No_22807,1637.9364266939724
Order_No_22976,860.820708423676
Order_No_10153,1140.7906560643385
Order_No_540,1584.965293379055
Order_No_21149,1497.5433750450682
Order_No_4184,1140.7906560643385
Order_No_18295,1404.9538532225324
Order_No_27780,595.3626455109278
Order_No_4944,1497.5433750450682
Order_No_23754,1259.0170789671545
Order_No_4101,1497.5433750450682
Order_No_14097,1954.670488713925
Order_No_25589,1497.5433750450682
Order_No_746,1140.7906560643385
Order_No_28192,2255.1769481659967
Order_No_10608,1259.0170789671545
Order_No_18799,1140.7906560643385
Order_No_5945,1497.5433750450682
Order_No_11567,3345.6861591877114
Order_No_16234,1497.5433750450682
Order_No_24914,1259.0170789671545
Order_No_3897,1907.1879056667644
Order_No_11377,1637.9364266939724
Order_No_11017,1954.670488713925
Order_No_27175,1140.7906560643385
Order_No_3365,860.820708423676
Order_No_9830,1404.9538532225324
Order_No_5600,1907.1879056667644
Order_No_10415,1637.9364266939724
Order_No_14921,1907.1879056667644
Order_No_3538,1259.0170789671545
Order_No_270,1259.0170789671545
Order_No_24445,860.820708423676
Order_No_19967,1637.9364266939724
Order_No_12177,798.796005882685
Order_No_5574,1681.4956619082823
Order_No_23761,1404.9538532225324
Order_No_20802,2141.730103526224
Order_No_13906,860.820708423676
Order_No_5812,1954.670488713925
Order_No_25697,2997.7017061657116
Order_No_3075,1637.9364266939724
Order_No_12409,1140.7906560643385
Order_No_1837,1259.0170789671545
Order_No_11158,1584.965293379055
Order_No_25178,1140.7906560643385
Order_No_4282,860.820708423676
Order_No_10812,1404.9538532225324
Order_No_21061,1259.0170789671545
Order_No_2064,1404.9538532225324
Order_No_18920,1140.7906560643385
Order_No_15104,2255.1769481659967
Order_No_26131,1907.1879056667644
Order_No_8001,1907.1879056667644
Order_No_11748,1259.0170789671545
Order_No_25835,1140.7906560643385
Order_No_9426,1140.7906560643385
Order_No_26093,2255.1769481659967
Order_No_8531,860.820708423676
Order_No_6197,2141.730103526224
Order_No_7128,1954.670488713925
Order_No_26742,1259.0170789671545
Order_No_14794,1637.9364266939724
Order_No_24488,2997.7017061657116
Order_No_16298,860.820708423676
Order_No_12045,1497.5433750450682
Order_No_10398,1497.5433750450682
Order_No_2328,1954.670488713925
Order_No_6993,1943.693063597081
Order_No_15337,1497.5433750450682
Order_No_6747,2579.4766761217825
Order_No_12790,860.820708423676
Order_No_8730,2312.468287878481
Order_No_12530,1943.693063597081
Order_No_8653,1637.9364266939724
Order_No_3396,1140.7906560643385
Order_No_7040,1259.0170789671545
Order_No_953,1681.4956619082823
Order_No_11623,1584.965293379055
Order_No_10853,1140.7906560643385
Order_No_27102,860.820708423676
Order_No_22047,2141.730103526224
Order_No_22817,860.820708423676
Order_No_20232,2579.4766761217825
Order_No_27807,1497.5433750450682
Order_No_11621,860.820708423676
Order_No_8433,1584.965293379055
Order_No_19295,1259.0170789671545
Order_No_6155,1497.5433750450682
Order_No_13104,1140.7906560643385
Order_No_11507,1404.9538532225324
Order_No_17505,1404.9538532225324
Order_No_21718,1907.1879056667644
Order_No_17404,1637.9364266939724
Order_No_14949,1497.5433750450682
Order_No_14889,595.3626455109278
Order_No_18719,1404.9538532225324
Order_No_9632,1497.5433750450682
Order_No_7382,1140.7906560643385
Order_No_28064,1497.5433750450682
Order_No_7216,1404.9538532225324
Order_No_11865,1637.9364266939724
Order_No_3793,1404.9538532225324
Order_No_1198,1497.5433750450682
Order_No_11224,1259.0170789671545
Order_No_24716,1404.9538532225324
Order_No_1606,1954.670488713925
Order_No_3046,1943.693063597081
Order_No_5554,1497.5433750450682
Order_No_453,2255.1769481659967
Order_No_4709,595.3626455109278
Order_No_5759,1681.4956619082823
Order_No_15008,1404.9538532225324
Order_No_26009,860.820708423676
Order_No_1535,1584.965293379055
Order_No_15914,2579.4766761217825
Order_No_8259,1497.5433750450682
Order_No_10045,1584.965293379055
Order_No_10265,1637.9364266939724
Order_No_18209,1404.9538532225324
Order_No_6088,1497.5433750450682
Order_No_15249,1954.670488713925
Order_No_23361,2255.1769481659967
Order_No_11820,1584.965293379055
Order_No_16517,1497.5433750450682
Order_No_13046,1259.0170789671545
Order_No_24403,3119.4424336148345
Order_No_2211,860.820708423676
Order_No_2324,1140.7906560643385
Order_No_2359,2467.338666864748
Order_No_18850,1259.0170789671545
Order_No_24932,1584.965293379055
Order_No_26190,1259.0170789671545
Order_No_18205,1497.5433750450682
Order_No_7540,1259.0170789671545
Order_No_8578,1497.5433750450682
Order_No_24917,1259.0170789671545
Order_No_636,1954.670488713925
Order_No_15750,2141.730103526224
Order_No_12978,2467.338666864748
Order_No_5831,1140.7906560643385
Order_No_18355,1681.4956619082823
Order_No_1016,1404.9538532225324
Order_No_13268,1140.7906560643385
Order_No_13003,1943.693063597081
Order_No_1697,1497.5433750450682
Order_No_14448,1404.9538532225324
Order_No_13108,1954.670488713925
Order_No_6802,2997.7017061657116
Order_No_14454,1907.1879056667644
Order_No_23903,2584.444225239935
Order_No_4106,1497.5433750450682
Order_No_14689,1259.0170789671545
Order_No_11355,1259.0170789671545
Order_No_16455,1637.9364266939724
Order_No_15972,1259.0170789671545
Order_No_1121,1497.5433750450682
Order_No_23767,1140.7906560643385
Order_No_12454,1954.670488713925
Order_No_2183,2141.730103526224
Order_No_10395,1907.1879056667644
Order_No_23792,1404.9538532225324
Order_No_1122,1404.9538532225324
Order_No_2353,1681.4956619082823
Order_No_21219,1497.5433750450682
Order_No_6700,2579.4766761217825
Order_No_26034,1954.670488713925
Order_No_13386,2141.730103526224
Order_No_3755,498.31110655555744
Order_No_17307,2997.7017061657116
Order_No_23049,2584.444225239935
Order_No_26899,1954.670488713925
Order_No_25833,1907.1879056667644
Order_No_3828,860.820708423676
Order_No_13454,1584.965293379055
Order_No_23590,2141.730103526224
Order_No_20451,1584.965293379055
Order_No_2757,860.820708423676
Order_No_13692,1681.4956619082823
Order_No_24450,1954.670488713925
Order_No_5596,1907.1879056667644
Order_No_23973,798.796005882685
Order_No_18147,798.796005882685
Order_No_16903,1637.9364266939724
Order_No_18036,1954.670488713925
Order_No_19219,1584.965293379055
Order_No_10413,1259.0170789671545
Order_No_13515,1637.9364266939724
Order_No_4864,1907.1879056667644
Order_No_22422,860.820708423676
Order_No_23183,1584.965293379055
Order_No_8015,2467.338666864748
Order_No_22657,1637.9364266939724
Order_No_18025,1681.4956619082823
Order_No_23184,1140.7906560643385
Order_No_21169,2579.4766761217825
Order_No_19984,1907.1879056667644
Order_No_98,1140.7906560643385
Order_No_10418,2997.7017061657116
Order_No_27376,1584.965293379055
Order_No_23582,1140.7906560643385
Order_No_11804,1943.693063597081
Order_No_13210,860.820708423676
Order_No_20615,2141.730103526224
Order_No_13936,798.796005882685
Order_No_22658,1497.5433750450682
Order_No_4269,1637.9364266939724
Order_No_11791,2993.5447000597605
Order_No_19481,1140.7906560643385
Order_No_6434,2780.006870211746
Order_No_13512,1637.9364266939724
Order_No_26682,1140.7906560643385
Order_No_19732,1943.693063597081
Order_No_19686,3345.6861591877114
Order_No_20272,860.820708423676
Order_No_21065,1140.7906560643385
Order_No_11638,1637.9364266939724
Order_No_26140,1259.0170789671545
Order_No_2569,2467.338666864748
Order_No_8633,1140.7906560643385
Order_No_13149,1681.4956619082823
Order_No_26185,3849.684498834499
Order_No_14108,1943.693063597081
Order_No_7904,1259.0170789671545
Order_No_16467,1259.0170789671545
Order_No_19970,1404.9538532225324
Order_No_18547,498.31110655555744
Order_No_16216,498.31110655555744
Order_No_15145,1140.7906560643385
Order_No_7141,1637.9364266939724
Order_No_21815,1497.5433750450682
Order_No_11281,1497.5433750450682
Order_No_1043,2584.444225239935
Order_No_4721,1637.9364266939724
Order_No_22180,860.820708423676
Order_No_27518,1681.4956619082823
Order_No_4123,1140.7906560643385
Order_No_7519,2467.338666864748
Order_No_25652,1681.4956619082823
Order_No_17024,1140.7906560643385
Order_No_11118,1140.7906560643385
Order_No_1128,1954.670488713925
Order_No_10075,1259.0170789671545
Order_No_8024,2255.1769481659967
Order_No_8934,1404.9538532225324
Order_No_21279,1404.9538532225324
Order_No_20438,1497.5433750450682
Order_No_27037,1497.5433750450682
Order_No_18603,1404.9538532225324
Order_No_21177,1637.9364266939724
Order_No_7457,595.3626455109278
Order_No_14620,498.31110655555744
Order_No_14469,1140.7906560643385
Order_No_11080,2579.4766761217825
Order_No_14153,1943.693063597081
Order_No_5732,860.820708423676
Order_No_23949,1497.5433750450682
Order_No_15927,1497.5433750450682
Order_No_21318,498.31110655555744
Order_No_27338,1497.5433750450682
Order_No_4386,1404.9538532225324
Order_No_9114,2141.730103526224
Order_No_16998,798.796005882685
Order_No_7895,1140.7906560643385
Order_No_8945,2579.4766761217825
Order_No_21154,1404.9538532225324
Order_No_3516,1681.4956619082823
Order_No_2669,1140.7906560643385
Order_No_11951,1404.9538532225324
Order_No_23684,1259.0170789671545
Order_No_15181,860.820708423676
Order_No_1188,1259.0170789671545
Order_No_21284,2312.468287878481
Order_No_16630,1259.0170789671545
Order_No_1785,1637.9364266939724
Order_No_21789,1497.5433750450682
Order_No_21479,1954.670488713925
Order_No_23160,1497.5433750450682
Order_No_21519,860.820708423676
Order_No_972,1404.9538532225324
Order_No_12761,1259.0170789671545
Order_No_20182,1584.965293379055
Order_No_8716,2141.730103526224
Order_No_10615,2255.1769481659967
Order_No_143,798.796005882685
Order_No_21215,1637.9364266939724
Order_No_24519,860.820708423676
Order_No_14722,1681.4956619082823
Order_No_7496,860.820708423676
Order_No_6222,1497.5433750450682
Order_No_25548,1140.7906560643385
Order_No_18769,2141.730103526224
Order_No_23988,1584.965293379055
Order_No_2793,1497.5433750450682
Order_No_14082,798.796005882685
Order_No_14628,1497.5433750450682
Order_No_9768,1637.9364266939724
Order_No_23815,1907.1879056667644
Order_No_18823,860.820708423676
Order_No_13817,860.820708423676
Order_No_15557,1259.0170789671545
Order_No_13779,2579.4766761217825
Order_No_21922,1943.693063597081
Order_No_9449,1907.1879056667644
Order_No_6645,1584.965293379055
Order_No_24718,2255.1769481659967
Order_No_6007,1907.1879056667644
Order_No_15231,2312.468287878481
Order_No_19658,595.3626455109278
Order_No_16681,1140.7906560643385
Order_No_20181,1259.0170789671545
Order_No_4134,1954.670488713925
Order_No_18248,1637.9364266939724
Order_No_24681,1404.9538532225324
Order_No_27897,1584.965293379055
Order_No_13521,1497.5433750450682
Order_No_411,2467.338666864748
Order_No_4116,1637.9364266939724
Order_No_16861,1404.9538532225324
Order_No_866,2141.730103526224
Order_No_20516,1637.9364266939724
Order_No_26962,1681.4956619082823
Order_No_19873,1140.7906560643385
Order_No_23515,798.796005882685
Order_No_19574,2312.468287878481
Order_No_16559,1404.9538532225324
Order_No_11723,1140.7906560643385
Order_No_20243,1140.7906560643385
Order_No_17881,2312.468287878481
Order_No_19328,2255.1769481659967
Order_No_3604,2255.1769481659967
Order_No_73,595.3626455109278
Order_No_14377,798.796005882685
Order_No_11238,2312.468287878481
Order_No_432,3345.6861591877114
Order_No_8550,2312.468287878481
Order_No_15072,2437.2701370328455
Order_No_27504,1140.7906560643385
Order_No_5539,1140.7906560643385
Order_No_9953,2437.2701370328455
Order_No_2271,1259.0170789671545
Order_No_16344,1943.693063597081
Order_No_23993,1140.7906560643385
Order_No_26359,2584.444225239935
Order_No_5431,1140.7906560643385
Order_No_6650,2255.1769481659967
Order_No_12307,1259.0170789671545
Order_No_25031,1584.965293379055
Order_No_14987,1140.7906560643385
Order_No_20039,1140.7906560643385
Order_No_7250,860.820708423676
Order_No_26312,1140.7906560643385
Order_No_24763,1497.5433750450682
Order_No_7975,1259.0170789671545
Order_No_4704,1404.9538532225324
Order_No_22783,860.820708423676
Order_No_18743,2255.1769481659967
Order_No_26987,2255.1769481659967
Order_No_1527,798.796005882685
Order_No_20617,860.820708423676
Order_No_9539,798.796005882685
Order_No_26927,860.820708423676
Order_No_22276,3484.12393915888
Order_No_11962,2467.338666864748
Order_No_4499,1259.0170789671545
Order_No_19542,1497.5433750450682
Order_No_9386,1140.7906560643385
Order_No_22969,1404.9538532225324
Order_No_19985,1404.9538532225324
Order_No_21856,1637.9364266939724
Order_No_3752,1637.9364266939724
Order_No_13832,1140.7906560643385
Order_No_9069,2437.2701370328455
Order_No_23071,1404.9538532225324
Order_No_1786,2437.2701370328455
Order_No_8058,2579.4766761217825
Order_No_21608,2141.730103526224
Order_No_27429,1637.9364266939724
Order_No_14977,1259.0170789671545
Order_No_19852,1497.5433750450682
Order_No_3479,2312.468287878481
Order_No_4495,2255.1769481659967
Order_No_2058,798.796005882685
Order_No_2194,798.796005882685
Order_No_7325,1681.4956619082823
Order_No_17713,1497.5433750450682
Order_No_12668,1404.9538532225324
Order_No_21319,1497.5433750450682
Order_No_469,798.796005882685
Order_No_20045,2312.468287878481
Order_No_27728,1259.0170789671545
Order_No_22466,860.820708423676
Order_No_16501,595.3626455109278
Order_No_13598,1404.9538532225324
Order_No_13811,1404.9538532225324
Order_No_21777,1637.9364266939724
Order_No_6043,1140.7906560643385
Order_No_26830,3237.456531990905
Order_No_6762,1954.670488713925
Order_No_15305,2997.7017061657116
Order_No_4408,1497.5433750450682
Order_No_26137,1140.7906560643385
Order_No_23528,1259.0170789671545
Order_No_3847,1259.0170789671545
Order_No_548,1140.7906560643385
Order_No_3971,1404.9538532225324
Order_No_22542,1259.0170789671545
Order_No_25995,2141.730103526224
Order_No_1253,1404.9538532225324
Order_No_8715,1497.5433750450682
Order_No_7484,1954.670488713925
Order_No_424,1259.0170789671545
Order_No_20976,1140.7906560643385
Order_No_25201,3119.4424336148345
Order_No_7929,2141.730103526224
Order_No_21643,1943.693063597081
Order_No_23435,1943.693063597081
Order_No_4520,1637.9364266939724
Order_No_1598,1954.670488713925
Order_No_27941,1497.5433750450682
Order_No_19603,1404.9538532225324
Order_No_27219,1681.4956619082823
Order_No_355,498.31110655555744
Order_No_10493,2579.4766761217825
Order_No_17691,1637.9364266939724
Order_No_10058,2255.1769481659967
Order_No_17437,2255.1769481659967
Order_No_25176,2579.4766761217825
Order_No_20320,1497.5433750450682
Order_No_881,1954.670488713925
Order_No_21454,1259.0170789671545
Order_No_14836,1140.7906560643385
Order_No_17617,1681.4956619082823
Order_No_1801,1907.1879056667644
Order_No_26074,798.796005882685
Order_No_22531,1404.9538532225324
Order_No_16642,1497.5433750450682
Order_No_16425,2579.4766761217825
Order_No_7435,1681.4956619082823
Order_No_20694,1497.5433750450682
Order_No_23221,1497.5433750450682
Order_No_9787,1497.5433750450682
Order_No_22737,1259.0170789671545
Order_No_963,1954.670488713925
Order_No_12765,595.3626455109278
Order_No_1908,1404.9538532225324
Order_No_22070,1637.9364266939724
Order_No_8952,2141.730103526224
Order_No_1286,860.820708423676
Order_No_27178,1943.693063597081
Order_No_3400,1943.693063597081
Order_No_10938,2467.338666864748
Order_No_1551,595.3626455109278
Order_No_11974,1954.670488713925
Order_No_14828,1404.9538532225324
Order_No_11624,2141.730103526224
Order_No_2416,1140.7906560643385
Order_No_21593,3119.4424336148345
Order_No_9187,1943.693063597081
Order_No_25212,1259.0170789671545
Order_No_15486,1140.7906560643385
Order_No_19160,798.796005882685
Order_No_17349,1681.4956619082823
Order_No_25973,1259.0170789671545
Order_No_23523,1943.693063597081
Order_No_2878,860.820708423676
Order_No_3922,2255.1769481659967
Order_No_892,860.820708423676
Order_No_15263,1404.9538532225324
Order_No_24652,595.3626455109278
Order_No_13128,1584.965293379055
Order_No_15120,1497.5433750450682
Order_No_6692,1140.7906560643385
Order_No_28107,1954.670488713925
Order_No_27257,1637.9364266939724
Order_No_25286,1404.9538532225324
Order_No_7910,1497.5433750450682
Order_No_2927,1497.5433750450682
Order_No_3917,2467.338666864748
Order_No_24039,1681.4956619082823
Order_No_22705,1497.5433750450682
Order_No_18268,1943.693063597081
Order_No_14678,2584.444225239935
Order_No_25422,1943.693063597081
Order_No_11691,1637.9364266939724
Order_No_3035,1584.965293379055
Order_No_26176,1404.9538532225324
Order_No_27183,595.3626455109278
Order_No_25478,2255.1769481659967
Order_No_5838,1637.9364266939724
Order_No_15961,1497.5433750450682
Order_No_17773,1404.9538532225324
Order_No_15683,1404.9538532225324
Order_No_17716,2312.468287878481
Order_No_3614,1497.5433750450682
Order_No_4425,1637.9364266939724
Order_No_23380,1943.693063597081
Order_No_15718,1404.9538532225324
Order_No_16049,595.3626455109278
Order_No_19917,1681.4956619082823
Order_No_4233,1259.0170789671545
Order_No_24142,1497.5433750450682
Order_No_13,498.31110655555744
Order_No_25192,1681.4956619082823
Order_No_5765,595.3626455109278
Order_No_14568,860.820708423676
Order_No_10915,1637.9364266939724
Order_No_21799,1404.9538532225324
Order_No_7077,860.820708423676
Order_No_12330,1637.9364266939724
Order_No_10157,1907.1879056667644
Order_No_2121,1681.4956619082823
Order_No_5502,798.796005882685
Order_No_22550,595.3626455109278
Order_No_26944,1140.7906560643385
Order_No_21839,595.3626455109278
Order_No_4056,2141.730103526224
Order_No_25685,595.3626455109278
Order_No_7190,1404.9538532225324
Order_No_19836,2141.730103526224
Order_No_17254,2467.338666864748
Order_No_19257,595.3626455109278
Order_No_2791,1907.1879056667644
Order_No_7301,1140.7906560643385
Order_No_9870,1404.9538532225324
Order_No_27786,1259.0170789671545
Order_No_18600,1140.7906560643385
Order_No_15823,1259.0170789671545
Order_No_23080,1404.9538532225324
Order_No_13238,1497.5433750450682
Order_No_17591,595.3626455109278
Order_No_8558,1637.9364266939724
Order_No_1421,1584.965293379055
Order_No_6113,1943.693063597081
Order_No_12896,798.796005882685
Order_No_14324,2437.2701370328455
Order_No_14668,1404.9538532225324
Order_No_6943,798.796005882685
Order_No_4646,1954.670488713925
Order_No_12341,1259.0170789671545
Order_No_8278,860.820708423676
Order_No_14907,1404.9538532225324
Order_No_16573,1259.0170789671545
Order_No_27082,1404.9538532225324
Order_No_23473,1404.9538532225324
Order_No_10519,1954.670488713925
Order_No_16785,2437.2701370328455
Order_No_5204,1681.4956619082823
Order_No_4651,1404.9538532225324
Order_No_25977,1140.7906560643385
Order_No_22483,498.31110655555744
Order_No_1393,2141.730103526224
Order_No_21884,1637.9364266939724
Order_No_19617,1404.9538532225324
Order_No_8580,1140.7906560643385
Order_No_18606,1497.5433750450682
Order_No_7401,2312.468287878481
Order_No_3642,2437.2701370328455
Order_No_23827,1681.4956619082823
Order_No_7573,2312.468287878481
Order_No_17394,1497.5433750450682
Order_No_22379,1497.5433750450682
Order_No_18516,1954.670488713925
Order_No_4157,595.3626455109278
Order_No_22608,1140.7906560643385
Order_No_18319,1259.0170789671545
Order_No_676,860.820708423676
Order_No_5942,1259.0170789671545
Order_No_21732,1954.670488713925
Order_No_5569,1584.965293379055
Order_No_22130,2141.730103526224
Order_No_16097,1954.670488713925
Order_No_2399,2467.338666864748
Order_No_1137,1497.5433750450682
Order_No_25516,1954.670488713925
Order_No_23322,1584.965293379055
Order_No_6470,1584.965293379055
Order_No_26996,1497.5433750450682
Order_No_11672,1584.965293379055
Order_No_27806,1637.9364266939724
Order_No_23838,1259.0170789671545
Order_No_23200,1681.4956619082823
Order_No_4885,1637.9364266939724
Order_No_22036,860.820708423676
Order_No_10624,1681.4956619082823
Order_No_3777,798.796005882685
Order_No_7368,1259.0170789671545
Order_No_10152,860.820708423676
Order_No_14596,1497.5433750450682
Order_No_6131,1637.9364266939724
Order_No_2931,1954.670488713925
Order_No_21438,1907.1879056667644
Order_No_5875,1584.965293379055
Order_No_3859,1681.4956619082823
Order_No_7915,1259.0170789671545
Order_No_15665,1404.9538532225324
Order_No_14605,595.3626455109278
Order_No_1590,1140.7906560643385
Order_No_25039,860.820708423676
Order_No_25313,1259.0170789671545
Order_No_5177,1681.4956619082823
Order_No_21858,2312.468287878481
Order_No_11001,1907.1879056667644
Order_No_15381,1140.7906560643385
Order_No_26705,1259.0170789671545
Order_No_9093,1259.0170789671545
Order_No_24299,1584.965293379055
Order_No_27790,1954.670488713925
Order_No_21520,1954.670488713925
Order_No_9594,1140.7906560643385
Order_No_10420,1259.0170789671545
Order_No_17278,860.820708423676
Order_No_8570,1584.965293379055
Order_No_7855,1943.693063597081
Order_No_25704,1259.0170789671545
Order_No_12107,1259.0170789671545
Order_No_21943,498.31110655555744
Order_No_28178,1584.965293379055
Order_No_16168,1404.9538532225324
Order_No_4782,498.31110655555744
Order_No_8992,2467.338666864748
Order_No_15974,1259.0170789671545
Order_No_1431,1584.965293379055
Order_No_23346,1497.5433750450682
Order_No_24626,1954.670488713925
Order_No_16544,2584.444225239935
Order_No_13652,1259.0170789671545
Order_No_27476,1954.670488713925
Order_No_27497,2141.730103526224
Order_No_5748,1497.5433750450682
Order_No_28189,1497.5433750450682
Order_No_4892,1404.9538532225324
Order_No_22557,1907.1879056667644
Order_No_2417,1259.0170789671545
Order_No_17251,1404.9538532225324
Order_No_24444,2780.006870211746
Order_No_1974,3119.4424336148345
Order_No_6299,1907.1879056667644
Order_No_26054,595.3626455109278
Order_No_17874,860.820708423676
Order_No_18795,3100.5507548640676
Order_No_6947,798.796005882685
Order_No_27221,1259.0170789671545
Order_No_7244,498.31110655555744
Order_No_19817,595.3626455109278
Order_No_18542,1681.4956619082823
Order_No_9911,1497.5433750450682
Order_No_4445,1943.693063597081
Order_No_226,1681.4956619082823
Order_No_11535,1140.7906560643385
Order_No_11284,498.31110655555744
Order_No_13458,2141.730103526224
Order_No_14442,1954.670488713925
Order_No_20685,1943.693063597081
Order_No_16404,1404.9538532225324
Order_No_25650,2780.006870211746
Order_No_818,1259.0170789671545
Order_No_14594,860.820708423676
Order_No_15440,1584.965293379055
Order_No_16673,1497.5433750450682
Order_No_6512,1259.0170789671545
Order_No_23247,1259.0170789671545
Order_No_15959,1907.1879056667644
Order_No_16383,1404.9538532225324
Order_No_17403,860.820708423676
Order_No_19561,1259.0170789671545
Order_No_27832,1259.0170789671545
Order_No_24733,860.820708423676
Order_No_15429,2437.2701370328455
Order_No_12894,1140.7906560643385
Order_No_27727,1954.670488713925
Order_No_11568,1259.0170789671545
Order_No_13195,1637.9364266939724
Order_No_16359,1637.9364266939724
Order_No_806,1584.965293379055
Order_No_12687,595.3626455109278
Order_No_1757,1404.9538532225324
Order_No_25510,860.820708423676
Order_No_17033,1140.7906560643385
Order_No_23294,1584.965293379055
Order_No_728,2579.4766761217825
Order_No_21158,1497.5433750450682
Order_No_16636,1404.9538532225324
Order_No_27604,860.820708423676
Order_No_14887,498.31110655555744
Order_No_5644,1637.9364266939724
Order_No_18915,1584.965293379055
Order_No_22974,860.820708423676
Order_No_8291,1404.9538532225324
Order_No_10363,2628.795828732451
Order_No_6331,798.796005882685
Order_No_15921,1637.9364266939724
Order_No_1264,1907.1879056667644
Order_No_22283,1497.5433750450682
Order_No_10902,1637.9364266939724
Order_No_12960,1943.693063597081
Order_No_20260,595.3626455109278
Order_No_5929,798.796005882685
Order_No_20283,1404.9538532225324
Order_No_7572,1140.7906560643385
Order_No_8350,1404.9538532225324
Order_No_8854,1404.9538532225324
Order_No_11575,1140.7906560643385
Order_No_7819,1497.5433750450682
Order_No_9793,1497.5433750450682
Order_No_6759,1497.5433750450682
Order_No_12820,1681.4956619082823
Order_No_16139,1943.693063597081
Order_No_6666,1584.965293379055
Order_No_11373,498.31110655555744
Order_No_21541,1954.670488713925
Order_No_9977,1497.5433750450682
Order_No_19299,1637.9364266939724
Order_No_22457,1954.670488713925
Order_No_7676,1259.0170789671545
Order_No_13432,798.796005882685
Order_No_27961,798.796005882685
Order_No_2279,860.820708423676
Order_No_23202,1259.0170789671545
Order_No_5233,2780.006870211746
Order_No_3015,1259.0170789671545
Order_No_11466,1259.0170789671545
